Nombre Local;Empresa Farmacéutica;Empresa RUT;Empresa Razón Social      ;Número;Tipo                         ;Dirección                                      ;Región;Comuna;Nro Resolución Apertura;Fecha Res.;Latitud;Longitud;Tipo Recetario;Alopática;Homeopática
FARMA OFERTAS;FARMACIA FARMA OFERTAS;76.453.542-1;TOP FARMA S.P.A.;1;FARMACIA PRIVADA;VICUÑA MACKENNA 233;COQUIMBO;OVALLE;926;23/04/2008;-30,6029535;-71,2011749;SIN RECETARIO;SI;NO
FARMACIA DR. SIMI;FARMACIAS DEL DR. SIMI;76.684.909-1;RIVAS ROBLEDO COMERCIAL LIMITADA;188;FARMACIA PRIVADA;BENAVENTE 371;COQUIMBO;OVALLE;4418;26/11/2015;-30,6007286;-71,1947596;SIN RECETARIO;SI;NO
FARMACIA DEL DR. SIMI;FARMACIAS DEL DR. SIMI;76.684.909-1;RIVAS ROBLEDO COMERCIAL LIMITADA;208;FARMACIA PRIVADA;VICUÑA MACKENNA 204, OVALLE;COQUIMBO;OVALLE;16107;27/11/2017;-30,60306983;-71,20078024;SIN RECETARIO;SI;NO
DEL DR. SIMI;FARMACIAS DEL DR. SIMI;76.684.909-1;RIVAS ROBLEDO COMERCIAL LIMITADA;0326;FARMACIA PRIVADA;AVENIDA MANUEL ANTONIO MATTA 1564,   LOCAL 4;METROPOLITANA;SANTIAGO;970;21/02/2018;-33,45694;-70,64827;SIN RECETARIO;SI;NO
DOCTOR DEL DR. SIMI;FARMACIAS DEL DR. SIMI;76.684.909-1;RIVAS ROBLEDO COMERCIAL LIMITADA;02;FARMACIA PRIVADA;CALLE ARIZTÍA  205;COQUIMBO;OVALLE;511;23/02/2021;-30,60054601;-71,19802844;SIN RECETARIO;SI;NO
FARMACIA DOCTOR SIMI;FARMACIAS DEL DR. SIMI;76.684.909-1;RIVAS ROBLEDO COMERCIAL LIMITADA;205;FARMACIA PRIVADA;BENAVENTE N° 41;COQUIMBO;OVALLE;2829;08/06/2018;-30,60146911;-71,19660358;SIN RECETARIO;SI;NO
DEL DR. SIMI;FARMACIAS DEL DR. SIMI;76.684.909-1;RIVAS ROBLEDO COMERCIAL LIMITADA;f-0315;FARMACIA PRIVADA;CORONEL ROBLES 1140 L-2;METROPOLITANA;QUINTA NORMAL;654;08/02/2022;-33,43769669;-70,69247714;SIN RECETARIO;SI;NO
FARMACIA MUNICIPAL DR. PEDRO PULGAR MELGAREJO;MAHO;69.265.100-6;MUNICIPALIDAD DE ALTO HOSPICIO;00;FARMACIA ASISTENCIAL PUBLICA;AV. LOS ALAMOS N° 3101, ALTO HOSPICIO;TARAPACA;ALTO HOSPICIO;1371;22/07/2016;-20,2649839;-70,1005814;SIN RECETARIO;SI;NO
FARMACIA MUNICIPAL ALTO HOSPICIO;MAHO;69.265.100-6;MUNICIPALIDAD DE ALTO HOSPICIO;00;FARMACIA POPULAR;LOS ALAMOS 3056;TARAPACA;ALTO HOSPICIO;5077;11/03/2021;-20,266169;-70,102754;SIN RECETARIO;SI;NO
FARMACIA PRO-B;FARMACIA PRO-B;76.559.533-9;FARMACÉUTICA CAROLINA DE LOURDES CASTILLO;01;FARMACIA PRIVADA;3 ORIENTE Nº2, LOCAL Nº1;MAULE;LONGAVI;1538;28/04/2017;-35,9682024;-71,6816479;SIN RECETARIO;SI;NO
FARMACIA PRO-B;FARMACIA PRO-B;76.559.533-9;FARMACÉUTICA CAROLINA DE LOURDES CASTILLO;01;FARMACIA PRIVADA;MANUEL RODRÍGUEZ Nº456, LOCAL 1, LINARES;MAULE;LINARES;4518;04/12/2018;-35,846893;-71,597623;SIN RECETARIO;SI;NO
FARMACIA CRUZ VERDE;FARMACIA CRUZ VERDE;76.631.498-8;SOCIEDAD FARMACÉUTICA MONTE SPA;534;FARMACIA PRIVADA;AVENIDA MANUEL LABRA LILLO Nº350;MAULE;CURICO;1443;25/04/2017;-34,98698058;-71,21357682;SIN RECETARIO;SI;NO
FARMACIA HUEPE;COMERCIAL FELIPE HUEPE ECHEVERRIA;76.722.157-6;COMERCIAL FELIPE HUEPE ECHEVERRÍA E.I.R.L.;1;FARMACIA PRIVADA;ARGENTINA 440, CHILLAN;ÑUBLE;CHILLAN;1880;09/05/2017;-36,6077703;-72,0928932;SIN RECETARIO;SI;NO
HUEPE;COMERCIAL FELIPE HUEPE ECHEVERRIA;76.722.157-6;COMERCIAL FELIPE HUEPE ECHEVERRÍA E.I.R.L.;2;FARMACIA PRIVADA;AV. PAUL HARRIS 790, CHILLAN, CHILLáN, REGIóN DEL BíO BíO;ÑUBLE;CHILLAN;4562;15/11/2017;-36,58827849;-72,09264912;SIN RECETARIO;SI;NO
ECONOFARMA;MANUEL DÍAZ ECONOFARMA E.I.R.L.;76.064.235-5;MANUEL ALEJANDRO JOSÉ DÍAZ SOTO ECONOFARMA E.I.R.L.;2;FARMACIA PRIVADA;DOS NORTE 1373. MAYORISTA 10;METROPOLITANA;MAIPU;25143;11/01/2007;-33,501216;-70,741035;SIN RECETARIO;SI;NO
ECONOFARMA;MANUEL DÍAZ ECONOFARMA E.I.R.L.;76.064.235-5;MANUEL ALEJANDRO JOSÉ DÍAZ SOTO ECONOFARMA E.I.R.L.;3;FARMACIA PRIVADA;RENÉ OLIVARES 1427, L. 6-7;METROPOLITANA;MAIPU;4204;12/10/2016;-33,53295313;-70,77456793;SIN RECETARIO;SI;NO
ECONOFARMA;MANUEL DÍAZ ECONOFARMA E.I.R.L.;76.064.235-5;MANUEL ALEJANDRO JOSÉ DÍAZ SOTO ECONOFARMA E.I.R.L.;4;FARMACIA PRIVADA;AVENIDA EL GUANACO 3100, LOCAL 14;METROPOLITANA;CONCHALI;3165;13/08/2019;-33,395043;-70657935;SIN RECETARIO;SI;NO
VIVI;VIVI;76.634.216-7;FARMACIA VIVIANA ALEJANDRA FUENTES LEYTON E.I.R.L.;1;FARMACIA PRIVADA;OBSERVATORIO 978;METROPOLITANA;EL BOSQUE;4303;24/10/2016;-33,5610884;-70,6651557;SIN RECETARIO;SI;NO
L-V;L-V;76.635.864-0;FARMACIA DELGADO FIGUEROA;1;FARMACIA PRIVADA;OBISPO JAVIER VASQUEZ (EX MAIPU) 6730;METROPOLITANA;LO ESPEJO;17340;04/05/2007;-33,508946;-70,686296;SIN RECETARIO;SI;NO
ALMENDRA;YAKUZAISHI;76.652.889-9;YAKUZAISHI INVERSIONES SPA;1;FARMACIA PRIVADA;LA FARFANA 1696-A;METROPOLITANA;MAIPU;68142;05/11/2007;-33,489442;-70,774272;SIN RECETARIO;SI;NO
PARIS;PARIS;76.567.206-6;SOCIEDAD COMERCIAL BORO SPA;2;FARMACIA PRIVADA;SANTA ROSA 93;METROPOLITANA;SANTIAGO;6287;28/12/2021;-33,444907;-70,645655;SIN RECETARIO;SI;NO
PARIS;PARIS;76.567.206-6;SOCIEDAD COMERCIAL BORO SPA;4;FARMACIA PRIVADA;SAN FRANCISCO 104-110;METROPOLITANA;SANTIAGO;4930;20/12/2016;-33,4445417;-70,646855;SIN RECETARIO;SI;NO
PARIS;PARIS;76.567.206-6;SOCIEDAD COMERCIAL BORO SPA;5;FARMACIA PRIVADA;AVENIDA SANTA ROSA 41;METROPOLITANA;SANTIAGO;660;03/02/2017;-33,4437355;-70,6459621;SIN RECETARIO;SI;NO
PARIS;PARIS;76.567.206-6;SOCIEDAD COMERCIAL BORO SPA;6;FARMACIA PRIVADA;AVENIDA MANUEL ANTONIO MATTA 845, LOCAL 6;METROPOLITANA;SANTIAGO;4792;24/08/2018;;;SIN RECETARIO;SI;NO
PARIS;PARIS;76.567.206-6;SOCIEDAD COMERCIAL BORO SPA;7;FARMACIA PRIVADA;TARAPACA 1115, LOCAL 3;METROPOLITANA;SANTIAGO;5837;26/10/2018;-33,44712;-70,651376;SIN RECETARIO;SI;NO
PARIS;PARIS;76.567.206-6;SOCIEDAD COMERCIAL BORO SPA;8;FARMACIA PRIVADA;AVENIDA SANTA ROSA 1138;METROPOLITANA;SANTIAGO;6350;03/12/2018;-33,458985;-70,643066;SIN RECETARIO;SI;NO
PARIS;PARIS;76.567.206-6;SOCIEDAD COMERCIAL BORO SPA;9;FARMACIA PRIVADA;PASAJE CHICLANA N° 10891, LOCAL 2;METROPOLITANA;LA PINTANA;11111;29/06/2022;-33,5603;-70,6472;SIN RECETARIO;SI;NO
CARMEN;FEMFARMA;76.547.702-6;FEMFARMA LIMITADA;F-10;FARMACIA PRIVADA;AVENIDA LA DEHESA 4580;METROPOLITANA;LO BARNECHEA;5054;26/12/2016;-33,3302858;-70,5197462;SIN RECETARIO;SI;NO
LA BOTIKA SIN IGUAL;FARMA ORTOPÉDICA;76.549.954-2;FARMA ORTOPEDICA SPA;1;FARMACIA PRIVADA;LATORRE N°2064;ANTOFAGASTA;CALAMA;3004;03/07/2019;-22,4539147;-68,9267434;SIN RECETARIO;SI;NO
SATTVA;SATTVA;76.627.116-2;FARMACIAS ALVIAL LIMITADA;1;FARMACIA PRIVADA;AGUSTINAS 1555;METROPOLITANA;SANTIAGO;22;03/01/2017;-33,4414501;-70,6584867;SIN RECETARIO;SI;NO
TOBALABA;TOBALABA;76.605.968-6;FARMACIAS TOBALABA LIMITADA;1;FARMACIA PRIVADA;AVENIDA TOBALABA 15009;METROPOLITANA;PEÑALOLEN;21;03/01/2017;-33,5090332;-70,5608283;SIN RECETARIO;SI;NO
B & B;TOBALABA;76.605.968-6;FARMACIAS TOBALABA LIMITADA;1;FARMACIA PRIVADA;PORTALES 205, L- 6 Y 7;METROPOLITANA;MAIPU;1267;30/03/2021;-33,51612;-70,7594;SIN RECETARIO;SI;NO
DEL DR. SIMI;DR. SIMI;76.444.756-5;SOCIEDAD DE INVERSIONES NEGOCIOS ASOCIADOS SPA;F-170;FARMACIA PRIVADA;SANTA ROSA 5320, LOCAL 3;METROPOLITANA;SAN JOAQUIN;5288;05/12/2022;-33,506374;-70,638138;SIN RECETARIO;SI;NO
DEL DR. SIMI;DR. SIMI;76.444.756-5;SOCIEDAD DE INVERSIONES NEGOCIOS ASOCIADOS SPA;F-0190;FARMACIA PRIVADA;AMÉRICO VESPUCIO 696;METROPOLITANA;RECOLETA;3212;06/07/2017;;;SIN RECETARIO;SI;NO
LA BOTICA ITALIA;LA BOTICA ITALIA;76.650.717-4;CARLOS FERNANDEZ MUÑOZ E.I.R.L.;1;FARMACIA PRIVADA;AVENIDA SANTA ISABEL 0301;METROPOLITANA;PROVIDENCIA;11111;08/01/2017;-33,4468525;-70,6271953;SIN RECETARIO;SI;NO
Diez;ESPOZ;76.562.853-9;SOCIEDAD FARMACÉUTICA DIEZ LIMITADA;1;FARMACIA PRIVADA;avenida Padre Hurtado Sur 810;METROPOLITANA;LAS CONDES;1690;05/04/2023;-33,409332;-70,567308;SIN RECETARIO;SI;NO
LONQUIMAY;LONQUIMAY;76.656.611-1;FARMACIAS LONQUIMAY SPA;1;FARMACIA PRIVADA;AUGUSTO WYBERT 4593;METROPOLITANA;QUINTA NORMAL;111111;18/01/2017;-33,415106;-70,6979884;SIN RECETARIO;SI;NO
GENNETIKA;GENNETIKA;76.585.397-4;COMERCIAL GENNETIKA LIMITADA;1;FARMACIA PRIVADA;LAS PARCELAS 8889;METROPOLITANA;PEÑALOLEN;22714;18/04/2012;-33,47234;-70,538712;SIN RECETARIO;SI;NO
MYPHARMA;MYPHARMA;76.450.981-1;INVERSIONES E & G SPA;1;FARMACIA PRIVADA;MARÍA ROZAS VELÁSQUEZ 1051 (EX LAS REJAS);METROPOLITANA;QUINTA NORMAL;457;15/06/1998;-33,441632;-70,707257;SIN RECETARIO;SI;NO
FARMASANTIAGO;FARMASANTIAGO;76.605.123-5;SOCIEDAD DÍAZ CALDERON ASCENCIO LIMITADA;1;FARMACIA PRIVADA;SAN DIEGO 2325;METROPOLITANA;SANTIAGO;2291;04/07/2014;-33,476001;-70,648308;SIN RECETARIO;SI;NO
NETFARMA;NETFARMA;76.554.413-0;COMERCIAL FARMACÉUTICA MARCELO RUÍZ CRUZ E.I.R.L.;9;FARMACIA PRIVADA;EJERCITO LIBERTADOR 01139;METROPOLITANA;PUENTE ALTO;27665;14/05/2012;-33,627987;-70,589894;SIN RECETARIO;SI;NO
NETFARMA;NETFARMA;76.554.413-0;COMERCIAL FARMACÉUTICA MARCELO RUÍZ CRUZ E.I.R.L.;7;FARMACIA PRIVADA;LUIS MATTE LARRAIN   1600;METROPOLITANA;PUENTE ALTO;6085;03/02/2010;-33,587918;-70,599049;SIN RECETARIO;SI;NO
FIRSTFARMA;NETFARMA;76.554.413-0;COMERCIAL FARMACÉUTICA MARCELO RUÍZ CRUZ E.I.R.L.;3;FARMACIA PRIVADA;AVENIDA PERÚ N° 10041, LOCAL A;METROPOLITANA;LA FLORIDA;2380;02/06/2022;-33,54848;-70,58321;SIN RECETARIO;SI;NO
LOS ANDES;ALKOSTO;76.650.816-2;SOCIEDAD FARMACÉUTICA SÁNCHEZ BERMÚDEZ SPA;1;FARMACIA PRIVADA;SERRANO 201;METROPOLITANA;SANTIAGO;634;19/02/2016;-33,4471481;-70,648984;SIN RECETARIO;SI;NO
LOS ANDES;ALKOSTO;76.650.816-2;SOCIEDAD FARMACÉUTICA SÁNCHEZ BERMÚDEZ SPA;2;FARMACIA PRIVADA;AVENIDA INDEPENDENCIA N° 510;METROPOLITANA;INDEPENDENCIA;2784;18/07/2019;-33,424916;-70,654913;SIN RECETARIO;SI;NO
FARMACIA POPULAR PATAGONA;FARMACIA POPULAR PATAGONA;69.240.300-2;ILUSTRE MUNICIPALIDAD DE COYHAIQUE;01;FARMACIA POPULAR;ERRAZURIZ N° 3145  COYHAIQUE,REGIONAYSEN;AYSEN;COYHAIQUE;645;10/08/2016;-45,5749776;-72,0689665;SIN RECETARIO;SI;NO
BENJAMIN;BENJAMÍN;13.447.587-0;ANA MARÍA SILVA HERNÁNDEZ;1;FARMACIA PRIVADA;LAS REJAS SUR 1390-B;METROPOLITANA;ESTACION CENTRAL;554;30/01/2017;-33,4719894;-70,7041005;SIN RECETARIO;SI;NO
SOZAFAR;SOZAFAR;12.897.613-2;CARMEN DEL PILAR SOZA RUIZ;2;FARMACIA PRIVADA;AVENIDA LA BANDERA 9535;METROPOLITANA;SAN RAMON;1111111;30/01/2017;-33,5481882;-70,6459138;SIN RECETARIO;SI;NO
EL SALTO;EL SALTO;76.575.616-2;FONSECA HERRERA SPA;1;FARMACIA PRIVADA;AV. EL SALTO 1875. L-3;METROPOLITANA;RECOLETA;144820;23/12/2009;-33,410583;-70,636818;SIN RECETARIO;SI;NO
RUKALAF;RUKALAF;76.652.817-1;FARMACIA LEONARDO ESCOBEDO E.I.R.L.;1;FARMACIA PRIVADA;VARAS MENA 190;METROPOLITANA;SAN JOAQUIN;670;03/02/2017;-33,5116734;-70,6207438;SIN RECETARIO;SI;NO
DEL DR. SIMI;DEL DR. SIMI;76.573.076-7;INVERFARMA SPA;0155;FARMACIA PRIVADA;PROVIDENCIA 2532;METROPOLITANA;PROVIDENCIA;4638;30/11/2016;-33,419075;-70,60373;SIN RECETARIO;SI;NO
DEL DR. SIMI;DEL DR. SIMI;76.573.076-7;INVERFARMA SPA;F-0177;FARMACIA PRIVADA;AVENIDA PROVIDENCIA 1947, LOCAL 2;METROPOLITANA;PROVIDENCIA;661;03/02/2017;-33,4240057;-70,6129589;SIN RECETARIO;SI;NO
DEL DR. SIMI;DEL DR. SIMI;76.573.076-7;INVERFARMA SPA;0220;FARMACIA PRIVADA;AV. PROVIDENCIA 2327;METROPOLITANA;PROVIDENCIA;2879;22/05/2018;;;SIN RECETARIO;SI;NO
DEL DR. SIMI;DEL DR. SIMI;76.573.076-7;INVERFARMA SPA;F-0294;FARMACIA PRIVADA;AV. NUEVA PROVIDENCIA 2655, L 125-126;METROPOLITANA;PROVIDENCIA;111;29/01/2021;;;SIN RECETARIO;SI;NO
DEL DR. SIMI;DEL DR. SIMI;76.573.076-7;INVERFARMA SPA;F-0334;FARMACIA PRIVADA;PROVIDENCIA 1266  L-6;METROPOLITANA;PROVIDENCIA;5128;28/10/2021;-33,42881246;-70,62056773;SIN RECETARIO;SI;NO
ALQUIMIA;ALQUIMIA;76.594.676-K;SOCIEDAD FARMA PLUS SPA;1;FARMACIA PRIVADA;SERRANO 134. LOCAL1;METROPOLITANA;SANTIAGO;2522;25/07/2014;-33,446267;-70,649092;SIN RECETARIO;SI;NO
ALQUIMIA;ALQUIMIA;76.594.676-K;SOCIEDAD FARMA PLUS SPA;2;FARMACIA PRIVADA;MERCED 376;METROPOLITANA;SANTIAGO;3938;26/08/2021;-33,43759;-70,64272;SIN RECETARIO;SI;NO
FARMA GRAU;FARMA GRAU;11.192.391-4;MYRIAM LIBERTAD GRAU LEIVA;1;FARMACIA PRIVADA;RÍO ACONCAGUA 624;METROPOLITANA;PADRE HURTADO;705;07/02/2017;-33,5746113;-70,8120153;SIN RECETARIO;SI;NO
FARMARECET;FARMARECET;76.518.393-6;ACOSTA FIGUEROA Y OLAVARRÍA SPA;1;FARMACIA PRIVADA;AVENIDA IRARRAZAVAL 1302;METROPOLITANA;ÑUÑOA;943;17/02/2017;-33,4529336;-70,6174891;SIN RECETARIO;SI;NO
NETFARMA;NETFARMA;76.356.598-K;ORIONYS S.P.A.;12;FARMACIA PRIVADA;AV. FROILAN ROA 5308. LOCAL 2. SUPERMERCADO EKONO;METROPOLITANA;MACUL;173074;06/12/2013;-33,502075;-70,600726;SIN RECETARIO;SI;NO
FARMAVECINA;FARMAVECINA;13.722.334-1;JOSÉ GABRIEL JIMÉNEZ QUERO;1;FARMACIA PRIVADA;SANTA MARTA 518 A;METROPOLITANA;SAN BERNARDO;31288;18/06/2010;-33,587015;-70,687668;SIN RECETARIO;SI;NO
PHAROL;PHAROL;76.451.021-6;FARMACIAS JVF S.P.A.;1;FARMACIA PRIVADA;SAN PABLO 3136;METROPOLITANA;SANTIAGO;11111;03/04/2017;-33,4356179;-70,6785313;SIN RECETARIO;SI;NO
SAN DIEGO;SAN DIEGO;76.642.917-3;FARMACIAS CARLOS GABRIEL AHUMADA MORALES E.I.R.L.;1;FARMACIA PRIVADA;SAN DIEGO 1566;METROPOLITANA;SANTIAGO;1662;04/04/2017;-33,4670079;-70,6486073;SIN RECETARIO;SI;NO
FARMA TOUT;FARMA TOUT;76.454.532-K;FARMACÉUTICA E INVERSIONES TOUT S.P.A.;1;FARMACIA PRIVADA;AVENIDA O'HIGGINS 0201;METROPOLITANA;QUILICURA;1663;04/04/2017;-33,3601991;-70,7296068;SIN RECETARIO;SI;NO
FARMA TOUT;FARMA TOUT;76.454.532-K;FARMACÉUTICA E INVERSIONES TOUT S.P.A.;2;FARMACIA PRIVADA;LO CRUZAT N° 69, LOCAL 1;METROPOLITANA;QUILICURA;111111;14/06/2022;-33,36502;-70,72139;SIN RECETARIO;SI;NO
FARMACIAS 24;FARMACIAS 24;13.712.126-3;JUAN PABLO VALLADARES CAMPUSANO;2;FARMACIA PRIVADA;VICUÑA MACKENNA 1720;METROPOLITANA;SAN RAMON;1747;07/04/2017;-33,5457397;-70,6459084;SIN RECETARIO;SI;NO
NUEVA SALUD;MAYORISTA;76.682.209-6;SOCIEDAD FARMACÉUTICA MAYORISTA LIMITADA;1;FARMACIA PRIVADA;ORTÚZAR 1062;METROPOLITANA;MELIPILLA;1814;12/04/2017;-33,692401;-71,2157689;SIN RECETARIO;SI;NO
NUEVA SALUD;MAYORISTA;76.682.209-6;SOCIEDAD FARMACÉUTICA MAYORISTA LIMITADA;2;FARMACIA PRIVADA;SERRANO 510;METROPOLITANA;MELIPILLA;5388;01/10/2018;-33,686269;-71,213993;SIN RECETARIO;SI;NO
BOTIFARM;BOTICARE;76.668.084-4;INVERSIONES FARMACÉUTICAS PCP SPA;1;FARMACIA PRIVADA;VICTORIA 790;METROPOLITANA;SANTIAGO;2092;02/05/2017;-33,4633107;-70,6445068;SIN RECETARIO;SI;NO
BOTIFARM;BOTICARE;76.668.084-4;INVERSIONES FARMACÉUTICAS PCP SPA;2;FARMACIA PRIVADA;Victoria 1050;METROPOLITANA;SANTIAGO;2137;15/05/2023;-33,4637401;-70,6479667;SIN RECETARIO;SI;NO
DE LO ALTO;DE LO ALTO;76.687.403-7;VALENZUELA Y ZAPATA LIMITADA;5;FARMACIA PRIVADA;ALMIRANTE LATORRE 10691, VILLA LOS ROBLES;METROPOLITANA;LA PINTANA;3904;01/09/2022;-33,556595;-70,645634;SIN RECETARIO;SI;NO
DE LO ALTO;DE LO ALTO;76.687.403-7;VALENZUELA Y ZAPATA LIMITADA;1;FARMACIA PRIVADA;OMAR HERRERA GUTIÉRREZ 1475;METROPOLITANA;PUENTE ALTO;111111;01/05/2017;-33,5756582;-70,5991508;SIN RECETARIO;SI;NO
DE LO ALTO;DE LO ALTO;76.687.403-7;VALENZUELA Y ZAPATA LIMITADA;4;FARMACIA PRIVADA;GRAN AVENIDA JOSÉ MIGUEL CARRERA 9200;METROPOLITANA;LA CISTERNA;2250;24/05/2022;-33,5424943;-70,6655236;SIN RECETARIO;SI;NO
DE LO ALTO;DE LO ALTO;76.687.403-7;VALENZUELA Y ZAPATA LIMITADA;2;FARMACIA PRIVADA;PASAJE VOLCáN MENCHECA N° 994;METROPOLITANA;PUENTE ALTO;373;22/09/2020;-33,593045;-70,54364;SIN RECETARIO;SI;NO
DE LO ALTO;DE LO ALTO;76.687.403-7;VALENZUELA Y ZAPATA LIMITADA;3;FARMACIA PRIVADA;GRECIA 1670;METROPOLITANA;ÑUÑOA;61;07/01/2022;-33,461427;-70,61484087;SIN RECETARIO;SI;NO
VITAUD 2.0;VITAUD 2.0;76.604.851-K;SOCIEDAD DE INVERSIONES FARMACIAS VITAUD 2.0 LIMITADA;1;FARMACIA PRIVADA;AVENIDA LAS REJAS SUR 487;METROPOLITANA;ESTACION CENTRAL;2048;18/04/2017;-33,4624591;-70,7053178;SIN RECETARIO;SI;NO
PLAZA BOLLENAR;PLAZA BOLLENAR;76.560.755-8;SOCIEDAD CORREA Y CORREA LIMITADA;1;FARMACIA PRIVADA;LOS BOLDOS 219, LOCALES 1-A, 2-B, 3-C, 4-D, BOLLENAR, MELIPILLA;METROPOLITANA;MELIPILLA;111111;23/05/2017;-33,570338;-71,2131711;SIN RECETARIO;SI;NO
MELIPILLA;PLAZA BOLLENAR;76.560.755-8;SOCIEDAD CORREA Y CORREA LIMITADA;2;FARMACIA PRIVADA;SERRANO 323;METROPOLITANA;MELIPILLA;11111;10/03/2021;-33,68415;-71,2136;SIN RECETARIO;SI;NO
CONDE DE MANZO;PLAZA BOLLENAR;76.560.755-8;SOCIEDAD CORREA Y CORREA LIMITADA;3;FARMACIA PRIVADA;CONDE DE MANSO 567;METROPOLITANA;MELIPILLA;3145;19/07/2022;-33,69156142;-71,21529156;SIN RECETARIO;SI;NO
SAN MANUEL;PLAZA BOLLENAR;76.560.755-8;SOCIEDAD CORREA Y CORREA LIMITADA;1;FARMACIA PRIVADA;RUTA G-668 890, SECTOR SAN MANUEL;METROPOLITANA;MELIPILLA;2585;14/06/2022;-33,77392;-71,25582;SIN RECETARIO;SI;NO
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0001;FARMACIA PRIVADA;MARGA MARGA 1650.;VALPARAISO;QUILPUE;500;17/05/2017;-33,05652255;-71,42705124;SIN RECETARIO;SI;SI
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0007;FARMACIA PRIVADA;AVENIDA VALPARAISO 802, L-5;VALPARAISO;VILLA ALEMANA;1216;21/11/2019;-33,0441825;-71,3753734;SIN RECETARIO;SI;NO
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0003;FARMACIA PRIVADA;VICUÑA MAKENNA 797.;VALPARAISO;QUILPUE;1092;29/10/2018;-33,0465452;-71,4445891;SIN RECETARIO;SI;NO
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0005;FARMACIA PRIVADA;AV. ANDRES BELLO 627;VALPARAISO;QUILPUE;872;13/08/2019;-33,046557;-71,4439222;SIN RECETARIO;SI;NO
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0006;FARMACIA PRIVADA;FREIRE 120, LOCAL1;VALPARAISO;QUILPUE;1211;21/11/2019;-33,0449749;-71,4000647;SIN RECETARIO;SI;NO
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0004;FARMACIA PRIVADA;AV. MATURANA 115;VALPARAISO;VILLA ALEMANA;588;06/06/2019;-33,0458335;-71,3739481;SIN RECETARIO;SI;NO
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0009;FARMACIA PRIVADA;BLANCO 987;VALPARAISO;QUILPUE;292;14/04/2020;-33,0462909;-71,4394215;SIN RECETARIO;SI;NO
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0010;FARMACIA PRIVADA;URMENETA 36;VALPARAISO;LIMACHE;293;14/04/2020;-32,9850431;-71,2766336;SIN RECETARIO;SI;NO
MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0008;FARMACIA PRIVADA;AV. VALPARAÍSO 502;VALPARAISO;VIÑA DEL MAR;954;22/05/2020;-33,024662;-71,5554549;SIN RECETARIO;SI;NO
MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0011;FARMACIA PRIVADA;AV. VALPARAÍSO 929;VALPARAISO;VIÑA DEL MAR;954;20/05/2020;-33,0255412;-71,5486022;SIN RECETARIO;SI;NO
MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0012;FARMACIA PRIVADA;AV. VALPARAÍSO 670;VALPARAISO;VIÑA DEL MAR;1112;15/07/2020;-33,02503383;-71,55294973;SIN RECETARIO;SI;NO
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0013;FARMACIA PRIVADA;CLAUDIO VICUÑA 848;VALPARAISO;QUILPUE;453;19/08/2020;-33,0467603;-71,442251;SIN RECETARIO;SI;NO
MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0014;FARMACIA PRIVADA;AV. BENIDORM 916 CASA 62;VALPARAISO;VIÑA DEL MAR;38;18/02/2021;-33,0086009;-71,5459088;SIN RECETARIO;SI;NO
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0016;FARMACIA PRIVADA;VICUÑA MACKENNA 887 L3;VALPARAISO;QUILPUE;146;23/03/2021;-33,0478168;-71,4444914;SIN RECETARIO;SI;NO
MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;0017;FARMACIA PRIVADA;AV. VALPARAISO 411 L-1;VALPARAISO;VIÑA DEL MAR;391;19/05/2021;-33,0242192;-71,5567264;SIN RECETARIO;SI;NO
FARMACIAS MARGA MARGA;FARMACIA MARGA MARGA LTDA;76.700.582-2;FARMACIA MARGA MARGA LTDA;18;FARMACIA PRIVADA;LATORRE Nº 13;VALPARAISO;VILLA ALEMANA;292;30/06/2021;-33,0440952;-71,3739364;SIN RECETARIO;SI;NO
